"","STE","Postcode","Bedrooms","Income","X2016_4"
"34033","NSW","Wagga Wagga","3",35000,63.10096154
"34034","NSW","Wakool","3",35000,0
"34035","NSW","Walcha","3",35000,0
"34036","NSW","Walgett","3",35000,0
"34037","NSW","Warren","3",35000,0
"34038","NSW","Warrumbungle Shire","3",35000,87.79264214
"34039","NSW","Weddin","3",35000,0
"34040","NSW","Wellington","3",35000,85.92471358
"34041","NSW","Wentworth","3",35000,85.92471358
"34042","NSW","Wingecarribee","3",35000,44.87179487
"34043","NSW","Yass Valley","3",35000,59.38914027
"34044","NSW","Young","3",35000,73.42657343
"34375","NSW","Albury","4",35000,54.57380457
"34376","NSW","Armidale Dumaresq","4",35000,48.07692308
"34377","NSW","Ballina","4",35000,34.81432361
"34378","NSW","Balranald","4",35000,0
"34379","NSW","Bathurst Regional","4",35000,50.48076923
"34380","NSW","Bega Valley","4",35000,56.08974359
"34381","NSW","Bellingen","4",35000,48.07692308
"34382","NSW","Berrigan","4",35000,0
"34383","NSW","Bland","4",35000,0
"34384","NSW","Blayney","4",35000,58.52842809
"34385","NSW","Bogan","4",35000,0
"34386","NSW","Bombala","4",35000,0
"34387","NSW","Boorowa","4",35000,0
"34388","NSW","Bourke","4",35000,0
"34389","NSW","Brewarrina","4",35000,0
"34390","NSW","Broken Hill","4",35000,61.5619137
"34391","NSW","Byron","4",35000,26.92307692
"34392","NSW","Cabonne","4",35000,0
"34393","NSW","Carrathool","4",35000,0
"34394","NSW","Central Darling","4",35000,0
"34395","NSW","Cessnock","4",35000,51.77514793
"34396","NSW","Clarence Valley","4",35000,50.48076923
"34397","NSW","Cobar","4",35000,70.11217949
"34398","NSW","Coffs Harbour","4",35000,42.06730769
"34399","NSW","Conargo","4",35000,0
"34400","NSW","Coolamon","4",35000,0
"34401","NSW","Cooma-Monaro","4",35000,0
"34402","NSW","CoomaMonaro","4",35000,0
"34403","NSW","Coonamble","4",35000,0
"34404","NSW","Cootamundra","4",35000,0
"34405","NSW","Corowa Shire","4",35000,68.91572591
"34406","NSW","Cowra","4",35000,0
"34407","NSW","Deniliquin","4",35000,0
"34408","NSW","Dubbo","4",35000,53.13765182
"34409","NSW","Dungog","4",35000,0
"34410","NSW","Eurobodalla","4",35000,50.48076923
"34411","NSW","Forbes","4",35000,0
"34412","NSW","Gilgandra","4",35000,0
"34413","NSW","Glen Innes Severn","4",35000,70.85020243
"34414","NSW","Gloucester","4",35000,63.10096154
"34415","NSW","Goulburn Mulwaree","4",35000,49.24953096
"34416","NSW","Great Lakes","4",35000,50.10498187
"34417","NSW","Greater Hume Shire","4",35000,0
"34418","NSW","Greater Taree","4",35000,50.48076923
"34419","NSW","Griffith","4",35000,53.13765182
"34420","NSW","Gundagai","4",35000,0
"34421","NSW","Gunnedah","4",35000,51.77514793
"34422","NSW","Guyra","4",35000,0
"34423","NSW","Gwydir","4",35000,0
"34424","NSW","Harden","4",35000,0
"34425","NSW","Hastings","4",35000,0
"34426","NSW","Hay","4",35000,0
"34427","NSW","Inverell","4",35000,65.55944056
"34428","NSW","Jerilderie","4",35000,0
"34429","NSW","Junee","4",35000,0
"34430","NSW","Kempsey","4",35000,52.72143001
"34431","NSW","Kiama","4",35000,33.65384615
"34432","NSW","Kyogle","4",35000,0
"34433","NSW","Lachlan","4",35000,0
"34434","NSW","Leeton","4",35000,0
"34435","NSW","Lismore","4",35000,48.65616311
"34436","NSW","Lithgow","4",35000,0
"34437","NSW","Lithgow City","4",35000,0
"34438","NSW","Liverpool Plains","4",35000,0
"34439","NSW","Lockhart","4",35000,0
"34440","NSW","Mid-Western Regional","4",35000,0
"34441","NSW","MidWestern Regional","4",35000,50.48076923
"34442","NSW","Moree Plains","4",35000,56.08974359
"34443","NSW","Murray","4",35000,48.65616311
"34444","NSW","Murrumbidgee","4",35000,0
"34445","NSW","Muswellbrook","4",35000,67.30769231
"34446","NSW","Nambucca","4",35000,51.77514793
"34447","NSW","Narrabri","4",35000,57.69230769
"34448","NSW","Narrandera","4",35000,0
"34449","NSW","Narromine","4",35000,0
"34450","NSW","Oberon","4",35000,0
"34451","NSW","Orange","4",35000,50.48076923
"34452","NSW","Palerang","4",35000,36.05769231
"34453","NSW","Parkes","4",35000,65.13647643
"34454","NSW","Port Macquarie-Hastings","4",35000,0
"34455","NSW","Port MacquarieHastings","4",35000,41.63362411
"34456","NSW","Queanbeyan","4",35000,35.42510121
"34457","NSW","Richmond Valley","4",35000,58.86970173
"34458","NSW","Shoalhaven","4",35000,45.89160839
"34459","NSW","Singleton","4",35000,50.48076923
"34460","NSW","Snowy River","4",35000,44.87179487
"34461","NSW","Tamworth Regional","4",35000,52.44755245
"34462","NSW","Temora","4",35000,0
"34463","NSW","Tenterfield","4",35000,0
"34464","NSW","Tumbarumba","4",35000,0
"34465","NSW","Tumut","4",35000,0
"34466","NSW","Tumut Shire","4",35000,68.44850065
"34467","NSW","Tweed","4",35000,35.42510121
"34468","NSW","Unincorporated","4",35000,0
"34469","NSW","Upper Hunter Shire","4",35000,63.10096154
"34470","NSW","Upper Lachlan","4",35000,0
"34471","NSW","Uralla","4",35000,60.27554535
"34472","NSW","Urana","4",35000,0
"34473","NSW","Wagga Wagga","4",35000,49.24953096
"34474","NSW","Wakool","4",35000,0
"34475","NSW","Walcha","4",35000,0
"34476","NSW","Walgett","4",35000,0
"34477","NSW","Warren","4",35000,0
"34478","NSW","Warrumbungle Shire","4",35000,0
"34479","NSW","Weddin","4",35000,0
"34480","NSW","Wellington","4",35000,0
"34481","NSW","Wentworth","4",35000,0
"34482","NSW","Wingecarribee","4",35000,32.56823821
"34483","NSW","Yass Valley","4",35000,0
"34484","NSW","Young","4",35000,62.5148845
"38278","NSW","Albury","1",40000,135.7466063
"38279","NSW","Armidale Dumaresq","1",40000,144.2307692
"38280","NSW","Ballina","1",40000,87.08272859
"38281","NSW","Balranald","1",40000,0
"38282","NSW","Bathurst Regional","1",40000,121.4574899
"38283","NSW","Bega Valley","1",40000,121.4574899
"38284","NSW","Bellingen","1",40000,0
"38285","NSW","Berrigan","1",40000,0
"38286","NSW","Bland","1",40000,0
"38287","NSW","Blayney","1",40000,0
"38288","NSW","Bogan","1",40000,0
"38289","NSW","Bombala","1",40000,0
"38290","NSW","Boorowa","1",40000,0
"38291","NSW","Bourke","1",40000,0
"38292","NSW","Brewarrina","1",40000,0
"38293","NSW","Broken Hill","1",40000,135.7466063
"38294","NSW","Byron","1",40000,65.93406593
"38295","NSW","Cabonne","1",40000,0
"38296","NSW","Carrathool","1",40000,0
"38297","NSW","Central Darling","1",40000,0
"38298","NSW","Cessnock","1",40000,116.5501166
"38299","NSW","Clarence Valley","1",40000,115.3846154
"38300","NSW","Cobar","1",40000,0
"38301","NSW","Coffs Harbour","1",40000,90.49773756
"38302","NSW","Conargo","1",40000,0
"38303","NSW","Coolamon","1",40000,0
"38304","NSW","Cooma-Monaro","1",40000,0
"38305","NSW","CoomaMonaro","1",40000,0
"38306","NSW","Coonamble","1",40000,0
"38307","NSW","Cootamundra","1",40000,0
"38308","NSW","Corowa Shire","1",40000,0
"38309","NSW","Cowra","1",40000,0
"38310","NSW","Deniliquin","1",40000,184.6153846
"38311","NSW","Dubbo","1",40000,104.8951049
"38312","NSW","Dungog","1",40000,0
"38313","NSW","Eurobodalla","1",40000,116.5501166
"38314","NSW","Forbes","1",40000,0
"38315","NSW","Gilgandra","1",40000,0
"38316","NSW","Glen Innes Severn","1",40000,184.6153846
"38317","NSW","Gloucester","1",40000,0
"38318","NSW","Goulburn Mulwaree","1",40000,121.4574899
"38319","NSW","Great Lakes","1",40000,109.8901099
"38320","NSW","Greater Hume Shire","1",40000,0
"38321","NSW","Greater Taree","1",40000,109.8901099
"38322","NSW","Griffith","1",40000,141.5762152
"38323","NSW","Gundagai","1",40000,0
"38324","NSW","Gunnedah","1",40000,0
"38325","NSW","Guyra","1",40000,0
"38326","NSW","Gwydir","1",40000,0
"38327","NSW","Harden","1",40000,0
"38328","NSW","Hastings","1",40000,0
"38329","NSW","Hay","1",40000,0
"38330","NSW","Inverell","1",40000,0
"38331","NSW","Jerilderie","1",40000,0
"38332","NSW","Junee","1",40000,0
"38333","NSW","Kempsey","1",40000,0
"38334","NSW","Kiama","1",40000,0
"38335","NSW","Kyogle","1",40000,0
"38336","NSW","Lachlan","1",40000,0
"38337","NSW","Leeton","1",40000,0
"38338","NSW","Lismore","1",40000,115.3846154
"38339","NSW","Lithgow","1",40000,121.4574899
"38340","NSW","Lithgow City","1",40000,0
"38341","NSW","Liverpool Plains","1",40000,0
"38342","NSW","Lockhart","1",40000,0
"38343","NSW","Mid-Western Regional","1",40000,0
"38344","NSW","MidWestern Regional","1",40000,121.4574899
"38345","NSW","Moree Plains","1",40000,164.8351648
"38346","NSW","Murray","1",40000,0
"38347","NSW","Murrumbidgee","1",40000,0
"38348","NSW","Muswellbrook","1",40000,0
"38349","NSW","Nambucca","1",40000,0
"38350","NSW","Narrabri","1",40000,144.2307692
"38351","NSW","Narrandera","1",40000,0
"38352","NSW","Narromine","1",40000,0
"38353","NSW","Oberon","1",40000,0
"38354","NSW","Orange","1",40000,109.8901099
"38355","NSW","Palerang","1",40000,0
"38356","NSW","Parkes","1",40000,0
"38357","NSW","Port Macquarie-Hastings","1",40000,0
"38358","NSW","Port MacquarieHastings","1",40000,104.8951049
"38359","NSW","Queanbeyan","1",40000,105.8574453
"38360","NSW","Richmond Valley","1",40000,131.8681319
"38361","NSW","Shoalhaven","1",40000,115.3846154
"38362","NSW","Singleton","1",40000,0
"38363","NSW","Snowy River","1",40000,115.3846154
"38364","NSW","Tamworth Regional","1",40000,121.4574899
"38365","NSW","Temora","1",40000,0
"38366","NSW","Tenterfield","1",40000,0
"38367","NSW","Tumbarumba","1",40000,0
"38368","NSW","Tumut","1",40000,0
"38369","NSW","Tumut Shire","1",40000,0
"38370","NSW","Tweed","1",40000,88.75739645
"38371","NSW","Unincorporated","1",40000,0
"38372","NSW","Upper Hunter Shire","1",40000,0
"38373","NSW","Upper Lachlan","1",40000,0
"38374","NSW","Uralla","1",40000,0
"38375","NSW","Urana","1",40000,0
"38376","NSW","Wagga Wagga","1",40000,135.7466063
"38377","NSW","Wakool","1",40000,0
"38378","NSW","Walcha","1",40000,0
"38379","NSW","Walgett","1",40000,0
"38380","NSW","Warren","1",40000,0
"38381","NSW","Warrumbungle Shire","1",40000,0
"38382","NSW","Weddin","1",40000,0
"38383","NSW","Wellington","1",40000,0
"38384","NSW","Wentworth","1",40000,0
"38385","NSW","Wingecarribee","1",40000,74.44168734
"38386","NSW","Yass Valley","1",40000,0
"38387","NSW","Young","1",40000,0
"38718","NSW","Albury","2",40000,104.8951049
"38719","NSW","Armidale Dumaresq","2",40000,98.19967267
"38720","NSW","Ballina","2",40000,67.87330317
"38721","NSW","Balranald","2",40000,0
"38722","NSW","Bathurst Regional","2",40000,92.30769231
"38723","NSW","Bega Valley","2",40000,88.75739645
"38724","NSW","Bellingen","2",40000,80.97165992
"38725","NSW","Berrigan","2",40000,124.7401247
"38726","NSW","Bland","2",40000,0
"38727","NSW","Blayney","2",40000,124.7401247
"38728","NSW","Bogan","2",40000,0
"38729","NSW","Bombala","2",40000,0
"38730","NSW","Boorowa","2",40000,0
"38731","NSW","Bourke","2",40000,0
"38732","NSW","Brewarrina","2",40000,0
"38733","NSW","Broken Hill","2",40000,115.3846154
"38734","NSW","Byron","2",40000,51.28205128
"38735","NSW","Cabonne","2",40000,0
"38736","NSW","Carrathool","2",40000,0
"38737","NSW","Central Darling","2",40000,0
"38738","NSW","Cessnock","2",40000,85.47008547
"38739","NSW","Clarence Valley","2",40000,87.74495467
"38740","NSW","Cobar","2",40000,144.2307692
"38741","NSW","Coffs Harbour","2",40000,74.44168734
"38742","NSW","Conargo","2",40000,0
"38743","NSW","Coolamon","2",40000,0
"38744","NSW","Cooma-Monaro","2",40000,0
"38745","NSW","CoomaMonaro","2",40000,135.7466063
"38746","NSW","Coonamble","2",40000,0
"38747","NSW","Cootamundra","2",40000,118.3431953
"38748","NSW","Corowa Shire","2",40000,124.7401247
"38749","NSW","Cowra","2",40000,116.5501166
"38750","NSW","Deniliquin","2",40000,128.2051282
"38751","NSW","Dubbo","2",40000,92.30769231
"38752","NSW","Dungog","2",40000,0
"38753","NSW","Eurobodalla","2",40000,88.75739645
"38754","NSW","Forbes","2",40000,122.7495908
"38755","NSW","Gilgandra","2",40000,0
"38756","NSW","Glen Innes Severn","2",40000,115.3846154
"38757","NSW","Gloucester","2",40000,0
"38758","NSW","Goulburn Mulwaree","2",40000,88.75739645
"38759","NSW","Great Lakes","2",40000,82.41758242
"38760","NSW","Greater Hume Shire","2",40000,0
"38761","NSW","Greater Taree","2",40000,92.30769231
"38762","NSW","Griffith","2",40000,104.8951049
"38763","NSW","Gundagai","2",40000,0
"38764","NSW","Gunnedah","2",40000,104.8951049
"38765","NSW","Guyra","2",40000,0
"38766","NSW","Gwydir","2",40000,0
"38767","NSW","Harden","2",40000,0
"38768","NSW","Hastings","2",40000,0
"38769","NSW","Hay","2",40000,0
"38770","NSW","Inverell","2",40000,107.3345259
"38771","NSW","Jerilderie","2",40000,0
"38772","NSW","Junee","2",40000,0
"38773","NSW","Kempsey","2",40000,92.30769231
"38774","NSW","Kiama","2",40000,54.94505495
"38775","NSW","Kyogle","2",40000,0
"38776","NSW","Lachlan","2",40000,0
"38777","NSW","Leeton","2",40000,128.2051282
"38778","NSW","Lismore","2",40000,86.10792193
"38779","NSW","Lithgow","2",40000,88.75739645
"38780","NSW","Lithgow City","2",40000,0
"38781","NSW","Liverpool Plains","2",40000,121.4574899
"38782","NSW","Lockhart","2",40000,0
"38783","NSW","Mid-Western Regional","2",40000,0
"38784","NSW","MidWestern Regional","2",40000,92.30769231
"38785","NSW","Moree Plains","2",40000,121.4574899
"38786","NSW","Murray","2",40000,100.3344482
"38787","NSW","Murrumbidgee","2",40000,0
"38788","NSW","Muswellbrook","2",40000,128.2051282
"38789","NSW","Nambucca","2",40000,92.30769231
"38790","NSW","Narrabri","2",40000,115.3846154
"38791","NSW","Narrandera","2",40000,0
"38792","NSW","Narromine","2",40000,0
"38793","NSW","Oberon","2",40000,0
"38794","NSW","Orange","2",40000,92.30769231
"38795","NSW","Palerang","2",40000,71.00591716
"38796","NSW","Parkes","2",40000,137.3626374
"38797","NSW","Port Macquarie-Hastings","2",40000,0
"38798","NSW","Port MacquarieHastings","2",40000,74.44168734
"38799","NSW","Queanbeyan","2",40000,76.92307692
"38800","NSW","Richmond Valley","2",40000,98.19967267
"38801","NSW","Shoalhaven","2",40000,80.97165992
"38802","NSW","Singleton","2",40000,104.8951049
"38803","NSW","Snowy River","2",40000,90.49773756
"38804","NSW","Tamworth Regional","2",40000,92.30769231
"38805","NSW","Temora","2",40000,0
"38806","NSW","Tenterfield","2",40000,129.6456353
"38807","NSW","Tumbarumba","2",40000,0
"38808","NSW","Tumut","2",40000,0
"38809","NSW","Tumut Shire","2",40000,115.3846154
"38810","NSW","Tweed","2",40000,65.93406593
"38811","NSW","Unincorporated","2",40000,0
"38812","NSW","Upper Hunter Shire","2",40000,109.8901099
"38813","NSW","Upper Lachlan","2",40000,0
"38814","NSW","Uralla","2",40000,0
"38815","NSW","Urana","2",40000,0
"38816","NSW","Wagga Wagga","2",40000,92.30769231
"38817","NSW","Wakool","2",40000,0
"38818","NSW","Walcha","2",40000,0
"38819","NSW","Walgett","2",40000,0
"38820","NSW","Warren","2",40000,0
"38821","NSW","Warrumbungle Shire","2",40000,0
"38822","NSW","Weddin","2",40000,0
"38823","NSW","Wellington","2",40000,135.7466063
"38824","NSW","Wentworth","2",40000,128.2051282
"38825","NSW","Wingecarribee","2",40000,62.37006237
"38826","NSW","Yass Valley","2",40000,74.44168734
"38827","NSW","Young","2",40000,104.8951049
"39158","NSW","Albury","3",40000,79.57559682
"39159","NSW","Armidale Dumaresq","3",40000,69.93006993
"39160","NSW","Ballina","3",40000,50.71851226
"39161","NSW","Balranald","3",40000,0
"39162","NSW","Bathurst Regional","3",40000,69.93006993
"39163","NSW","Bega Valley","3",40000,67.87330317
"39164","NSW","Bellingen","3",40000,65.00541712
"39165","NSW","Berrigan","3",40000,104.8951049
"39166","NSW","Bland","3",40000,96.15384615
"39167","NSW","Blayney","3",40000,85.47008547
"39168","NSW","Bogan","3",40000,0
"39169","NSW","Bombala","3",40000,0
"39170","NSW","Boorowa","3",40000,0
"39171","NSW","Bourke","3",40000,0
"39172","NSW","Brewarrina","3",40000,0
"39173","NSW","Broken Hill","3",40000,96.15384615
"39174","NSW","Byron","3",40000,37.95546559
"39175","NSW","Cabonne","3",40000,85.47008547
"39176","NSW","Carrathool","3",40000,0
"39177","NSW","Central Darling","3",40000,0
"39178","NSW","Cessnock","3",40000,73.26007326
"39179","NSW","Clarence Valley","3",40000,69.93006993
"39180","NSW","Cobar","3",40000,109.8901099
"39181","NSW","Coffs Harbour","3",40000,57.69230769
"39182","NSW","Conargo","3",40000,0
"39183","NSW","Coolamon","3",40000,0
"39184","NSW","Cooma-Monaro","3",40000,0
"39185","NSW","CoomaMonaro","3",40000,88.75739645
"39186","NSW","Coonamble","3",40000,104.8951049
"39187","NSW","Cootamundra","3",40000,87.74495467
"39188","NSW","Corowa Shire","3",40000,94.19152276
"39189","NSW","Cowra","3",40000,98.19967267
"39190","NSW","Deniliquin","3",40000,88.75739645
"39191","NSW","Dubbo","3",40000,72.11538462
"39192","NSW","Dungog","3",40000,69.93006993
"39193","NSW","Eurobodalla","3",40000,67.87330317
"39194","NSW","Forbes","3",40000,88.75739645
"39195","NSW","Gilgandra","3",40000,109.8901099
"39196","NSW","Glen Innes Severn","3",40000,87.08272859
"39197","NSW","Gloucester","3",40000,79.57559682
"39198","NSW","Goulburn Mulwaree","3",40000,69.93006993
"39199","NSW","Great Lakes","3",40000,64.1025641
"39200","NSW","Greater Hume Shire","3",40000,104.8951049
"39201","NSW","Greater Taree","3",40000,69.93006993
"39202","NSW","Griffith","3",40000,82.41758242
"39203","NSW","Gundagai","3",40000,0
"39204","NSW","Gunnedah","3",40000,73.26007326
"39205","NSW","Guyra","3",40000,82.41758242
"39206","NSW","Gwydir","3",40000,0
"39207","NSW","Harden","3",40000,0
"39208","NSW","Hastings","3",40000,0
"39209","NSW","Hay","3",40000,104.8951049
"39210","NSW","Inverell","3",40000,83.91608392
"39211","NSW","Jerilderie","3",40000,0
"39212","NSW","Junee","3",40000,88.75739645
"39213","NSW","Kempsey","3",40000,74.44168734
"39214","NSW","Kiama","3",40000,48.07692308
"39215","NSW","Kyogle","3",40000,90.49773756
"39216","NSW","Lachlan","3",40000,107.3345259
"39217","NSW","Leeton","3",40000,88.75739645
"39218","NSW","Lismore","3",40000,65.93406593
"39219","NSW","Lithgow","3",40000,78.22685789
"39220","NSW","Lithgow City","3",40000,0
"39221","NSW","Liverpool Plains","3",40000,88.75739645
"39222","NSW","Lockhart","3",40000,0
"39223","NSW","Mid-Western Regional","3",40000,0
"39224","NSW","MidWestern Regional","3",40000,72.11538462
"39225","NSW","Moree Plains","3",40000,87.08272859
"39226","NSW","Murray","3",40000,69.93006993
"39227","NSW","Murrumbidgee","3",40000,0
"39228","NSW","Muswellbrook","3",40000,92.30769231
"39229","NSW","Nambucca","3",40000,69.93006993
"39230","NSW","Narrabri","3",40000,72.11538462
"39231","NSW","Narrandera","3",40000,0
"39232","NSW","Narromine","3",40000,92.30769231
"39233","NSW","Oberon","3",40000,82.41758242
"39234","NSW","Orange","3",40000,72.11538462
"39235","NSW","Palerang","3",40000,59.17159763
"39236","NSW","Parkes","3",40000,92.30769231
"39237","NSW","Port Macquarie-Hastings","3",40000,0
"39238","NSW","Port MacquarieHastings","3",40000,57.69230769
"39239","NSW","Queanbeyan","3",40000,51.28205128
"39240","NSW","Richmond Valley","3",40000,76.92307692
"39241","NSW","Shoalhaven","3",40000,65.93406593
"39242","NSW","Singleton","3",40000,69.93006993
"39243","NSW","Snowy River","3",40000,65.93406593
"39244","NSW","Tamworth Regional","3",40000,73.26007326
"39245","NSW","Temora","3",40000,96.15384615
"39246","NSW","Tenterfield","3",40000,104.8951049
"39247","NSW","Tumbarumba","3",40000,0
"39248","NSW","Tumut","3",40000,0
"39249","NSW","Tumut Shire","3",40000,92.30769231
"39250","NSW","Tweed","3",40000,53.05039788
"39251","NSW","Unincorporated","3",40000,0
"39252","NSW","Upper Hunter Shire","3",40000,87.08272859
"39253","NSW","Upper Lachlan","3",40000,0
"39254","NSW","Uralla","3",40000,80.97165992
"39255","NSW","Urana","3",40000,0
"39256","NSW","Wagga Wagga","3",40000,72.11538462
"39257","NSW","Wakool","3",40000,0
"39258","NSW","Walcha","3",40000,0
"39259","NSW","Walgett","3",40000,0
"39260","NSW","Warren","3",40000,0
"39261","NSW","Warrumbungle Shire","3",40000,100.3344482
"39262","NSW","Weddin","3",40000,0
"39263","NSW","Wellington","3",40000,98.19967267
"39264","NSW","Wentworth","3",40000,98.19967267
"39265","NSW","Wingecarribee","3",40000,51.28205128
"39266","NSW","Yass Valley","3",40000,67.87330317
"39267","NSW","Young","3",40000,83.91608392
"39598","NSW","Albury","4",40000,62.37006237
"39599","NSW","Armidale Dumaresq","4",40000,54.94505495
"39600","NSW","Ballina","4",40000,39.78779841
"39601","NSW","Balranald","4",40000,0
"39602","NSW","Bathurst Regional","4",40000,57.69230769
"39603","NSW","Bega Valley","4",40000,64.1025641
"39604","NSW","Bellingen","4",40000,54.94505495
"39605","NSW","Berrigan","4",40000,0
"39606","NSW","Bland","4",40000,0
"39607","NSW","Blayney","4",40000,66.88963211
"39608","NSW","Bogan","4",40000,0
"39609","NSW","Bombala","4",40000,0
"39610","NSW","Boorowa","4",40000,0
"39611","NSW","Bourke","4",40000,0
"39612","NSW","Brewarrina","4",40000,0
"39613","NSW","Broken Hill","4",40000,70.3564728
"39614","NSW","Byron","4",40000,30.76923077
"39615","NSW","Cabonne","4",40000,0
"39616","NSW","Carrathool","4",40000,0
"39617","NSW","Central Darling","4",40000,0
"39618","NSW","Cessnock","4",40000,59.17159763
"39619","NSW","Clarence Valley","4",40000,57.69230769
"39620","NSW","Cobar","4",40000,80.12820513
"39621","NSW","Coffs Harbour","4",40000,48.07692308
"39622","NSW","Conargo","4",40000,0
"39623","NSW","Coolamon","4",40000,0
"39624","NSW","Cooma-Monaro","4",40000,0
"39625","NSW","CoomaMonaro","4",40000,0
"39626","NSW","Coonamble","4",40000,0
"39627","NSW","Cootamundra","4",40000,0
"39628","NSW","Corowa Shire","4",40000,78.76082961
"39629","NSW","Cowra","4",40000,0
"39630","NSW","Deniliquin","4",40000,0
"39631","NSW","Dubbo","4",40000,60.72874494
"39632","NSW","Dungog","4",40000,0
"39633","NSW","Eurobodalla","4",40000,57.69230769
"39634","NSW","Forbes","4",40000,0
"39635","NSW","Gilgandra","4",40000,0
"39636","NSW","Glen Innes Severn","4",40000,80.97165992
"39637","NSW","Gloucester","4",40000,72.11538462
"39638","NSW","Goulburn Mulwaree","4",40000,56.28517824
"39639","NSW","Great Lakes","4",40000,57.26283642
"39640","NSW","Greater Hume Shire","4",40000,0
"39641","NSW","Greater Taree","4",40000,57.69230769
"39642","NSW","Griffith","4",40000,60.72874494
"39643","NSW","Gundagai","4",40000,0
"39644","NSW","Gunnedah","4",40000,59.17159763
"39645","NSW","Guyra","4",40000,0
"39646","NSW","Gwydir","4",40000,0
"39647","NSW","Harden","4",40000,0
"39648","NSW","Hastings","4",40000,0
"39649","NSW","Hay","4",40000,0
"39650","NSW","Inverell","4",40000,74.92507493
"39651","NSW","Jerilderie","4",40000,0
"39652","NSW","Junee","4",40000,0
"39653","NSW","Kempsey","4",40000,60.25306286
"39654","NSW","Kiama","4",40000,38.46153846
"39655","NSW","Kyogle","4",40000,0
"39656","NSW","Lachlan","4",40000,0
"39657","NSW","Leeton","4",40000,0
"39658","NSW","Lismore","4",40000,55.60704356
"39659","NSW","Lithgow","4",40000,0
"39660","NSW","Lithgow City","4",40000,0
"39661","NSW","Liverpool Plains","4",40000,0
"39662","NSW","Lockhart","4",40000,0
"39663","NSW","Mid-Western Regional","4",40000,0
"39664","NSW","MidWestern Regional","4",40000,57.69230769
"39665","NSW","Moree Plains","4",40000,64.1025641
"39666","NSW","Murray","4",40000,55.60704356
"39667","NSW","Murrumbidgee","4",40000,0
"39668","NSW","Muswellbrook","4",40000,76.92307692
"39669","NSW","Nambucca","4",40000,59.17159763
"39670","NSW","Narrabri","4",40000,65.93406593
"39671","NSW","Narrandera","4",40000,0
"39672","NSW","Narromine","4",40000,0
"39673","NSW","Oberon","4",40000,0
"39674","NSW","Orange","4",40000,57.69230769
"39675","NSW","Palerang","4",40000,41.20879121
"39676","NSW","Parkes","4",40000,74.44168734
"39677","NSW","Port Macquarie-Hastings","4",40000,0
"39678","NSW","Port MacquarieHastings","4",40000,47.58128469
"39679","NSW","Queanbeyan","4",40000,40.48582996
"39680","NSW","Richmond Valley","4",40000,67.27965912
"39681","NSW","Shoalhaven","4",40000,52.44755245
"39682","NSW","Singleton","4",40000,57.69230769
"39683","NSW","Snowy River","4",40000,51.28205128
"39684","NSW","Tamworth Regional","4",40000,59.94005994
"39685","NSW","Temora","4",40000,0
"39686","NSW","Tenterfield","4",40000,0
"39687","NSW","Tumbarumba","4",40000,0
"39688","NSW","Tumut","4",40000,0
"39689","NSW","Tumut Shire","4",40000,78.22685789
"39690","NSW","Tweed","4",40000,40.48582996
"39691","NSW","Unincorporated","4",40000,0
"39692","NSW","Upper Hunter Shire","4",40000,72.11538462
"39693","NSW","Upper Lachlan","4",40000,0
"39694","NSW","Uralla","4",40000,68.88633754
"39695","NSW","Urana","4",40000,0
"39696","NSW","Wagga Wagga","4",40000,56.28517824
"39697","NSW","Wakool","4",40000,0
"39698","NSW","Walcha","4",40000,0
"39699","NSW","Walgett","4",40000,0
"39700","NSW","Warren","4",40000,0
"39701","NSW","Warrumbungle Shire","4",40000,0
"39702","NSW","Weddin","4",40000,0
"39703","NSW","Wellington","4",40000,0
"39704","NSW","Wentworth","4",40000,0
"39705","NSW","Wingecarribee","4",40000,37.22084367
"39706","NSW","Yass Valley","4",40000,0
"39707","NSW","Young","4",40000,71.44558228
"43501","NSW","Albury","1",45000,152.7149321
"43502","NSW","Armidale Dumaresq","1",45000,162.2596154
"43503","NSW","Ballina","1",45000,97.96806967
"43504","NSW","Balranald","1",45000,0
"43505","NSW","Bathurst Regional","1",45000,136.6396761
"43506","NSW","Bega Valley","1",45000,136.6396761
"43507","NSW","Bellingen","1",45000,0
"43508","NSW","Berrigan","1",45000,0
"43509","NSW","Bland","1",45000,0
"43510","NSW","Blayney","1",45000,0
"43511","NSW","Bogan","1",45000,0
"43512","NSW","Bombala","1",45000,0
"43513","NSW","Boorowa","1",45000,0
"43514","NSW","Bourke","1",45000,0
"43515","NSW","Brewarrina","1",45000,0
"43516","NSW","Broken Hill","1",45000,152.7149321
"43517","NSW","Byron","1",45000,74.17582418
"43518","NSW","Cabonne","1",45000,0
"43519","NSW","Carrathool","1",45000,0
"43520","NSW","Central Darling","1",45000,0
"43521","NSW","Cessnock","1",45000,131.1188811
"43522","NSW","Clarence Valley","1",45000,129.8076923
"43523","NSW","Cobar","1",45000,0
"43524","NSW","Coffs Harbour","1",45000,101.8099548
"43525","NSW","Conargo","1",45000,0
"43526","NSW","Coolamon","1",45000,0
"43527","NSW","Cooma-Monaro","1",45000,0
"43528","NSW","CoomaMonaro","1",45000,0
"43529","NSW","Coonamble","1",45000,0
"43530","NSW","Cootamundra","1",45000,0
"43531","NSW","Corowa Shire","1",45000,0
"43532","NSW","Cowra","1",45000,0
"43533","NSW","Deniliquin","1",45000,207.6923077
"43534","NSW","Dubbo","1",45000,118.006993
